<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.24	20:00:00	4266.3	4326.7	4260.4	4325.9	23491	0	1
2022.01.24	21:00:00	4325.9	4343.7	4273.4	4316.4	26925	0	1
2022.01.24	22:00:00	4316.2	4417.7	4312.2	4415.2	29572	0	6
2022.01.25	01:00:00	4398.2	4410.2	4390.9	4409.6	2294	0	6
2022.01.25	02:00:00	4409.7	4412.4	4373.4	4374.9	6032	0	6
2022.01.25	03:00:00	4374.9	4381.7	4363.2	4376.7	8165	0	6
2022.01.25	04:00:00	4376.6	4377.2	4362.7	4376.2	5092	0	6
2022.01.25	05:00:00	4376.2	4376.2	4357.2	4358.7	3944	0	6
2022.01.25	06:00:00	4358.7	4363.1	4346.9	4352.3	3075	0	6
2022.01.25	07:00:00	4352.3	4375.1	4344.9	4367.2	5245	0	6
2022.01.25	08:00:00	4367.2	4374.2	4359.7	4366.9	5287	0	6
2022.01.25	09:00:00	4367.1	4373.4	4336.7	4361.9	8741	0	6
2022.01.25	10:00:00	4361.9	4365.4	4337.7	4350.4	13411	0	6
2022.01.25	11:00:00	4350.7	4388.4	4344.9	4381.7	10047	0	6
2022.01.25	12:00:00	4382.4	4390.9	4360.2	4365.7	7787	0	6
2022.01.25	13:00:00	4365.4	4377.9	4349.9	4353.9	7600	0	6
2022.01.25	14:00:00	4353.9	4359.7	4342.4	4347.9	6500	0	6
2022.01.25	15:00:00	4348.7	4350.2	4326.9	4346.4	6639	0	6
2022.01.25	16:00:00	4345.4	4359.4	4296.7	4303.8	20444	0	6
2022.01.25	17:00:00	4303.9	4352.7	4284.4	4324.3	28327	0	1
2022.01.25	18:00:00	4324.2	4342.7	4305.2	4310.9	23988	0	1
2022.01.25	19:00:00	4310.9	4341.4	4307.7	4328.2	21415	0	1
2022.01.25	20:00:00	4328.4	4376.4	4314.2	4375.9	19397	0	0
2022.01.25	21:00:00	4376.1	4410.4	4362.4	4408.2	16563	0	6
2022.01.25	22:00:00	4408.1	4409.4	4348.4	4359.1	23653	0	0
2022.01.26	01:00:00	4358.2	4377.9	4355.9	4365.2	3102	0	6
2022.01.26	02:00:00	4365.3	4366.4	4343.2	4350.4	6732	0	6
2022.01.26	03:00:00	4350.4	4364.9	4346.7	4362.4	5973	0	6
2022.01.26	04:00:00	4362.6	4370.4	4358.2	4359.2	3598	0	6
2022.01.26	05:00:00	4359.2	4374.2	4358.7	4371.2	2954	0	6
2022.01.26	06:00:00	4371.7	4373.2	4365.9	4370.7	2154	0	6
2022.01.26	07:00:00	4370.7	4370.9	4359.2	4367.2	3026	0	6
2022.01.26	08:00:00	4367.2	4370.9	4361.4	4363.7	2650	0	0
2022.01.26	09:00:00	4363.7	4369.2	4352.9	4365.4	3570	0	6
2022.01.26	10:00:00	4365.7	4399.9	4364.7	4391.9	7593	0	6
2022.01.26	11:00:00	4391.9	4418.4	4389.7	4409.2	6187	0	6
2022.01.26	12:00:00	4409.4	4417.7	4400.7	4413.8	4983	0	6
2022.01.26	13:00:00	4413.7	4426.9	4413.3	4426.7	4649	0	1
2022.01.26	14:00:00	4426.7	4427.4	4407.7	4413.6	4950	0	6
2022.01.26	15:00:00	4413.7	4430.9	4412.7	4424.4	5278	0	0
2022.01.26	16:00:00	4424.3	4437.2	4401.3	4433.4	15391	0	0
2022.01.26	17:00:00	4433.4	4444.7	4388.7	4404.7	21843	0	6
2022.01.26	18:00:00	4404.8	4427.7	4395.9	4420.7	18519	0	0
2022.01.26	19:00:00	4420.7	4434.9	4418.9	4432.9	10196	0	6
2022.01.26	20:00:00	4432.9	4433.9	4414.2	4420.9	12427	0	6
2022.01.26	21:00:00	4420.9	4453.8	4357.9	4377.3	36681	0	0
2022.01.26	22:00:00	4377.4	4377.4	4301.9	4347.9	37708	0	0
2022.01.27	01:00:00	4369.4	4375.4	4369.4	4373.4	1881	0	6
2022.01.27	02:00:00	4373.4	4374.6	4340.9	4342.1	6395	0	6
2022.01.27	03:00:00	4342.1	4344.3	4300.4	4304.3	11790	0	0
2022.01.27	04:00:00	4304.3	4304.6	4284.4	4294.9	8116	0	6
2022.01.27	05:00:00	4295.0	4302.1	4271.0	4279.1	7886	0	6
2022.01.27	06:00:00	4278.9	4292.4	4275.9	4289.3	5726	0	6
2022.01.27	07:00:00	4289.4	4299.4	4279.1	4293.1	7208	0	6
2022.01.27	08:00:00	4293.1	4304.1	4275.6	4288.8	7181	0	6
2022.01.27	09:00:00	4288.9	4315.1	4288.9	4306.1	8487	0	6
2022.01.27	10:00:00	4306.3	4337.4	4305.1	4336.4	11621	0	6
2022.01.27	11:00:00	4336.4	4359.4	4330.6	4354.4	8411	0	0
2022.01.27	12:00:00	4354.4	4362.8	4328.9	4333.1	6939	0	3
2022.01.27	13:00:00	4333.1	4359.4	4332.6	4358.6	7543	0	0
2022.01.27	14:00:00	4358.6	4366.1	4339.1	4359.9	8251	0	0
2022.01.27	15:00:00	4359.8	4384.4	4357.6	4383.4	8423	0	6
2022.01.27	16:00:00	4383.5	4425.9	4381.6	4415.5	16504	0	1
2022.01.27	17:00:00	4415.6	4428.9	4371.9	4405.1	27422	0	6
2022.01.27	18:00:00	4404.9	4416.6	4383.1	4401.8	22595	0	6
2022.01.27	19:00:00	4401.9	4403.1	4338.0	4352.6	21308	0	1
2022.01.27	20:00:00	4352.4	4357.4	4312.9	4332.1	24439	0	0
2022.01.27	21:00:00	4331.9	4354.8	4310.9	4323.6	23943	0	0
2022.01.27	22:00:00	4323.5	4352.1	4306.9	4325.6	24597	0	0
2022.01.28	01:00:00	4355.9	4357.1	4342.1	4342.6	2144	0	6
2022.01.28	02:00:00	4342.6	4350.1	4328.9	4346.1	7001	0	6
2022.01.28	03:00:00	4346.3	4354.8	4337.9	4345.8	7604	0	6
2022.01.28	04:00:00	4345.9	4362.6	4341.4	4361.4	5332	0	6
2022.01.28	05:00:00	4361.3	4363.1	4346.4	4347.4	4392	0	6
2022.01.28	06:00:00	4347.4	4351.1	4338.9	4340.0	3860	0	6
2022.01.28	07:00:00	4340.1	4356.9	4337.1	4353.6	4649	0	6
2022.01.28	08:00:00	4353.6	4357.6	4346.8	4350.4	3822	0	6
2022.01.28	09:00:00	4350.4	4356.6	4342.9	4351.9	5580	0	0
2022.01.28	10:00:00	4352.0	4352.1	4318.0	4333.9	12880	0	1
2022.01.28	11:00:00	4334.0	4340.6	4323.1	4327.9	9707	0	6
2022.01.28	12:00:00	4327.9	4328.4	4311.1	4317.9	7973	0	1
2022.01.28	13:00:00	4317.9	4320.9	4299.4	4310.6	8036	0	6
2022.01.28	14:00:00	4310.9	4314.9	4273.1	4284.4	9443	0	2
2022.01.28	15:00:00	4284.6	4329.1	4280.6	4320.9	12079	0	6
2022.01.28	16:00:00	4320.9	4343.4	4290.6	4296.8	21147	0	1
2022.01.28	17:00:00	4296.6	4346.1	4289.9	4345.6	28026	0	0
2022.01.28	18:00:00	4345.9	4382.9	4332.6	4381.4	23516	0	0
2022.01.28	19:00:00	4381.6	4387.4	4353.9	4357.8	20207	0	0
2022.01.28	20:00:00	4357.9	4381.1	4356.4	4374.1	19496	0	1
2022.01.28	21:00:00	4373.9	4383.6	4330.1	4372.6	22203	0	1
2022.01.28	22:00:00	4372.6	4431.9	4367.9	4431.4	23038	0	0
2022.01.31	01:00:00	4422.4	4423.0	4410.0	4419.5	2610	0	6
2022.01.31	02:00:00	4419.5	4428.0	4412.5	4416.7	5399	0	6
2022.01.31	03:00:00	4417.0	4425.2	4414.4	4423.5	4075	0	6
2022.01.31	04:00:00	4423.2	4438.2	4422.2	4436.0	3087	0	6
2022.01.31	05:00:00	4436.0	4442.7	4434.0	4442.2	2278	0	6
2022.01.31	06:00:00	4442.2	4443.0	4438.2	4439.2	1307	0	6
2022.01.31	07:00:00	4439.4	4443.0	4434.2	4442.0	1818	0	6
2022.01.31	08:00:00	4442.0	4444.5	4434.7	4436.2	1727	0	0
2022.01.31	09:00:00	4436.2	4437.0	4428.2	4435.5	3552	0	6
2022.01.31	10:00:00	4435.6	4440.4	4422.2	4439.9	8012	0	6
2022.01.31	11:00:00	4439.9	4442.7	4429.4	4435.2	4794	0	6
2022.01.31	12:00:00	4435.2	4436.4	4422.8	4427.2	4738	0	6
2022.01.31	13:00:00	4427.3	4430.2	4417.9	4422.4	5642	0	6
2022.01.31	14:00:00	4422.4	4424.4	4402.9	4418.2	5240	0	6
2022.01.31	15:00:00	4418.2	4425.2	4408.4	4420.9	5163	0	6
2022.01.31	16:00:00	4421.1	4445.9	4410.2	4445.4	12734	0	1
2022.01.31	17:00:00	4445.4	4470.2	4444.9	4464.2	17670	0	6
2022.01.31	18:00:00	4464.2	4480.2	4451.4	4479.4	14282	0	6
2022.01.31	19:00:00	4479.4	4487.4	4468.9	4485.4	8806	0	1
2022.01.31	20:00:00	4485.4	4488.4	4477.5	4485.7	8660	0	6
2022.01.31	21:00:00	4485.7	4495.7	4484.0	4492.7	6746	0	6
2022.01.31	22:00:00	4492.7	4514.7	4469.0	4508.5	13071	0	6
2022.02.01	01:00:00	4499.2	4501.2	4496.0	4500.2	684	0	6
2022.02.01	02:00:00	4500.2	4503.2	4497.6	4501.5	1834	0	6
2022.02.01	03:00:00	4501.5	4502.0	4486.7	4488.7	2431	0	6
2022.02.01	04:00:00	4488.7	4493.2	4486.0	4491.0	1855	0	6
2022.02.01	05:00:00	4491.0	4499.0	4489.7	4498.7	2119	0	6
2022.02.01	06:00:00	4498.7	4499.7	4495.0	4499.2	1784	0	6
2022.02.01	07:00:00	4499.2	4502.5	4497.2	4501.7	1223	0	6
2022.02.01	08:00:00	4501.7	4504.5	4497.0	4501.7	1333	0	6
2022.02.01	09:00:00	4501.9	4512.7	4500.0	4506.7	3084	0	6
2022.02.01	10:00:00	4506.7	4521.5	4503.2	4516.2	6288	0	1
2022.02.01	11:00:00	4515.7	4517.5	4489.2	4498.7	5825	0	6
2022.02.01	12:00:00	4498.7	4506.0	4494.7	4497.7	4203	0	6
2022.02.01	13:00:00	4498.0	4508.7	4496.2	4498.7	3436	0	6
2022.02.01	14:00:00	4498.7	4510.0	4497.7	4506.7	2690	0	6
2022.02.01	15:00:00	4506.7	4517.0	4505.7	4517.0	2321	0	6
2022.02.01	16:00:00	4516.7	4521.5	4498.0	4509.1	14063	0	2
2022.02.01	17:00:00	4509.4	4512.0	4481.2	4512.0	23636	0	6
2022.02.01	18:00:00	4511.7	4522.2	4501.5	4518.7	16196	0	6
2022.02.01	19:00:00	4518.6	4520.7	4501.7	4516.2	14057	0	6
2022.02.01	20:00:00	4516.0	4518.5	4507.2	4516.0	9081	0	6
2022.02.01	21:00:00	4516.2	4520.5	4506.9	4516.2	11538	0	6
2022.02.01	22:00:00	4516.0	4548.0	4514.2	4541.0	11343	0	6
2022.02.02	01:00:00	4558.7	4559.2	4555.7	4558.2	700	0	6
2022.02.02	02:00:00	4558.2	4563.7	4557.7	4563.0	1715	0	6
2022.02.02	03:00:00	4563.0	4565.1	4560.4	4563.0	1027	0	3
2022.02.02	04:00:00	4563.0	4564.2	4560.5	4561.5	873	0	6
2022.02.02	05:00:00	4561.4	4563.5	4560.5	4562.9	566	0	6
2022.02.02	06:00:00	4562.7	4565.0	4562.5	4564.5	525	0	6
2022.02.02	07:00:00	4564.5	4572.5	4564.2	4568.7	728	0	6
2022.02.02	08:00:00	4568.7	4575.2	4565.5	4567.7	1088	0	6
2022.02.02	09:00:00	4567.7	4572.4	4565.0	4566.9	1527	0	1
2022.02.02	10:00:00	4566.9	4568.5	4558.5	4562.0	5106	0	1
2022.02.02	11:00:00	4562.2	4582.2	4561.5	4580.5	3350	0	1
2022.02.02	12:00:00	4580.5	4581.0	4574.5	4576.0	2702	0	6
2022.02.02	13:00:00	4576.0	4577.7	4571.2	4577.1	2137	0	0
2022.02.02	14:00:00	4577.2	4586.0	4574.5	4584.7	2093	0	6
2022.02.02	15:00:00	4584.7	4584.7	4569.2	4570.2	3240	0	6
2022.02.02	16:00:00	4570.2	4576.0	4552.0	4557.5	13189	0	1
2022.02.02	17:00:00	4557.5	4572.7	4546.0	4562.7	20203	0	3
2022.02.02	18:00:00	4562.7	4565.0	4542.5	4559.5	17265	0	6
2022.02.02	19:00:00	4559.6	4580.5	4555.0	4580.2	10487	0	6
2022.02.02	20:00:00	4580.0	4580.7	4564.5	4574.7	9878	0	6
2022.02.02	21:00:00	4575.0	4589.2	4567.0	4582.0	10252	0	1
2022.02.02	22:00:00	4581.7	4593.0	4577.7	4584.0	13954	0	6
2022.02.03	01:00:00	4547.3	4547.5	4536.7	4537.9	1502	0	6
2022.02.03	02:00:00	4537.9	4544.8	4536.8	4538.8	3220	0	6
2022.02.03	03:00:00	4538.8	4542.3	4535.0	4536.0	2079	0	6
2022.02.03	04:00:00	4536.0	4540.0	4533.5	4539.0	1147	0	6
2022.02.03	05:00:00	4539.0	4543.5	4538.5	4542.5	980	0	6
2022.02.03	06:00:00	4542.5	4543.5	4541.5	4542.5	667	0	6
2022.02.03	07:00:00	4542.5	4544.0	4540.8	4542.3	561	0	6
2022.02.03	08:00:00	4542.3	4542.8	4538.5	4539.5	958	0	6
2022.02.03	09:00:00	4539.5	4549.3	4538.5	4548.8	1778	0	6
2022.02.03	10:00:00	4548.8	4550.8	4542.5	4546.8	5373	0	6
2022.02.03	11:00:00	4546.8	4548.0	4531.8	4533.5	3220	0	6
2022.02.03	12:00:00	4533.5	4539.8	4530.3	4532.8	3020	0	6
2022.02.03	13:00:00	4532.8	4538.3	4527.0	4536.0	2616	0	6
2022.02.03	14:00:00	4536.0	4547.5	4529.5	4542.9	5043	0	6
2022.02.03	15:00:00	4542.8	4543.0	4518.3	4518.9	5574	0	6
2022.02.03	16:00:00	4518.8	4534.8	4511.8	4514.4	16473	0	1
2022.02.03	17:00:00	4514.3	4540.5	4512.3	4531.0	20954	0	0
2022.02.03	18:00:00	4531.3	4541.0	4513.0	4513.3	15547	0	1
2022.02.03	19:00:00	4513.5	4517.8	4503.5	4510.9	13293	0	1
2022.02.03	20:00:00	4510.8	4518.3	4501.8	4511.0	11589	0	2
2022.02.03	21:00:00	4510.8	4517.3	4488.5	4493.8	11012	0	6
2022.02.03	22:00:00	4493.8	4504.8	4469.0	4478.5	14315	0	6
2022.02.04	01:00:00	4525.2	4530.0	4523.5	4524.7	1202	0	6
2022.02.04	02:00:00	4524.9	4529.7	4521.0	4523.7	2820	0	6
2022.02.04	03:00:00	4523.7	4525.0	4509.0	4511.7	3295	0	6
2022.02.04	04:00:00	4511.7	4521.9	4511.7	4518.2	1698	0	6
2022.02.04	05:00:00	4518.5	4523.2	4517.0	4521.6	1271	0	6
2022.02.04	06:00:00	4521.6	4526.7	4521.2	4526.7	986	0	6
2022.02.04	07:00:00	4526.7	4532.0	4526.7	4531.5	1428	0	6
2022.02.04	08:00:00	4531.5	4533.2	4528.7	4531.7	1270	0	6
2022.02.04	09:00:00	4531.7	4534.2	4518.5	4522.0	3038	0	6
2022.02.04	10:00:00	4521.9	4528.7	4508.0	4513.2	7251	0	6
2022.02.04	11:00:00	4513.4	4517.0	4504.6	4506.7	5364	0	6
2022.02.04	12:00:00	4506.7	4507.0	4479.2	4486.5	6293	0	6
2022.02.04	13:00:00	4486.7	4487.0	4460.7	4460.7	6837	0	6
2022.02.04	14:00:00	4460.7	4488.7	4460.7	4485.5	5292	0	6
2022.02.04	15:00:00	4485.5	4487.0	4449.7	4453.5	11039	0	6
2022.02.04	16:00:00	4453.5	4493.5	4445.0	4481.7	18158	0	1
2022.02.04	17:00:00	4482.0	4497.7	4452.5	4457.4	22193	0	0
2022.02.04	18:00:00	4457.2	4488.7	4448.7	4478.5	16867	0	6
2022.02.04	19:00:00	4478.7	4496.7	4475.0	4495.7	13153	0	1
2022.02.04	20:00:00	4495.7	4519.0	4495.7	4517.0	10492	0	6
2022.02.04	21:00:00	4517.0	4521.5	4503.7	4521.0	10999	0	1
2022.02.04	22:00:00	4521.2	4538.2	4495.7	4498.2	13828	0	6
2022.02.07	01:00:00	4502.3	4506.2	4501.7	4504.5	1287	0	1
2022.02.07	02:00:00	4504.5	4505.0	4485.5	4491.9	5496	0	1
2022.02.07	03:00:00	4492.0	4497.0	4486.2	4488.1	5010	0	1
2022.02.07	04:00:00	4488.1	4491.5	4478.0	4480.5	3823	0	2
2022.02.07	05:00:00	4480.6	4491.7	4480.5	4488.7	2172	0	6
2022.02.07	06:00:00	4488.5	4503.2	4488.5	4500.5	1721	0	6
2022.02.07	07:00:00	4500.5	4502.2	4495.0	4499.7	2193	0	6
2022.02.07	08:00:00	4499.7	4502.5	4492.5	4501.7	2096	0	6
2022.02.07	09:00:00	4501.7	4510.5	4498.6	4505.3	3299	0	2
2022.02.07	10:00:00	4505.6	4507.6	4479.8	4492.8	11036	0	1
2022.02.07	11:00:00	4492.8	4499.4	4480.0	4488.3	7768	0	1
2022.02.07	12:00:00	4488.2	4494.7	4485.8	4486.8	5494	0	1
2022.02.07	13:00:00	4486.8	4497.7	4483.4	4493.7	4186	0	1
2022.02.07	14:00:00	4493.9	4509.1	4493.9	4506.1	3405	0	1
2022.02.07	15:00:00	4506.1	4514.5	4504.0	4508.8	3876	0	1
2022.02.07	16:00:00	4508.8	4515.1	4493.0	4510.1	12370	0	6
2022.02.07	17:00:00	4510.1	4519.3	4495.8	4508.6	14195	0	6
2022.02.07	18:00:00	4508.6	4511.6	4482.1	4493.0	10686	0	6
2022.02.07	19:00:00	4493.0	4493.5	4478.8	4487.5	9808	0	6
2022.02.07	20:00:00	4487.5	4507.5	4485.8	4505.5	7824	0	6
2022.02.07	21:00:00	4505.8	4516.0	4499.8	4510.5	7108	0	6
2022.02.07	22:00:00	4510.5	4521.3	4469.8	4483.8	12598	0	6
2022.02.08	01:00:00	4491.7	4493.2	4490.0	4492.5	576	0	6
2022.02.08	02:00:00	4492.5	4494.7	4487.2	4491.5	1783	0	6
2022.02.08	03:00:00	4491.5	4491.5	4482.0	4483.5	2063	0	6
2022.02.08	04:00:00	4483.5	4487.2	4478.5	4486.7	1892	0	6
2022.02.08	05:00:00	4486.7	4488.5	4483.0	4484.1	1382	0	6
2022.02.08	06:00:00	4484.1	4486.0	4483.0	4485.5	934	0	6
2022.02.08	07:00:00	4485.4	4485.7	4477.2	4479.2	1614	0	6
2022.02.08	08:00:00	4479.0	4487.7	4477.4	4484.4	1808	0	6
2022.02.08	09:00:00	4484.2	4490.7	4478.0	4481.0	3576	0	1
2022.02.08	10:00:00	4481.2	4494.5	4478.0	4491.0	8073	0	6
2022.02.08	11:00:00	4490.9	4501.6	4487.4	4488.7	4737	0	1
2022.02.08	12:00:00	4488.7	4489.5	4481.2	4486.5	3687	0	6
2022.02.08	13:00:00	4486.5	4487.6	4473.0	4476.7	4669	0	6
2022.02.08	14:00:00	4476.5	4478.5	4469.5	4475.9	4373	0	1
2022.02.08	15:00:00	4475.7	4482.0	4473.0	4479.0	2735	0	4
2022.02.08	16:00:00	4478.2	4485.5	4471.8	4474.7	12285	0	2
2022.02.08	17:00:00	4474.5	4494.0	4463.1	4489.7	14836	0	1
2022.02.08	18:00:00	4489.7	4513.0	4489.2	4511.5	8869	0	1
2022.02.08	19:00:00	4511.5	4523.2	4505.5	4516.7	5209	0	6
2022.02.08	20:00:00	4516.7	4517.2	4507.2	4514.8	5898	0	1
2022.02.08	21:00:00	4514.8	4519.0	4492.5	4497.7	6888	0	1
2022.02.08	22:00:00	4498.0	4530.0	4491.7	4519.2	11527	0	1
2022.02.09	01:00:00	4530.2	4531.5	4528.0	4530.7	622	0	6
2022.02.09	02:00:00	4530.7	4532.2	4524.0	4525.7	1438	0	6
2022.02.09	03:00:00	4525.5	4531.5	4523.5	4527.2	1721	0	6
2022.02.09	04:00:00	4527.4	4529.5	4525.2	4527.2	992	0	6
2022.02.09	05:00:00	4527.5	4535.2	4527.2	4534.2	892	0	6
2022.02.09	06:00:00	4534.2	4541.2	4534.0	4540.5	705	0	6
2022.02.09	07:00:00	4540.7	4542.5	4537.7	4537.7	1059	0	6
2022.02.09	08:00:00	4537.7	4540.0	4535.5	4535.5	1143	0	6
2022.02.09	09:00:00	4535.5	4538.2	4526.7	4531.2	2319	0	6
2022.02.09	10:00:00	4531.2	4550.0	4528.5	4546.0	5110	0	6
2022.02.09	11:00:00	4546.0	4551.0	4544.7	4545.7	2251	0	6
2022.02.09	12:00:00	4545.7	4552.7	4544.7	4550.5	1716	0	6
2022.02.09	13:00:00	4550.5	4554.5	4547.0	4553.2	1852	0	6
2022.02.09	14:00:00	4553.2	4559.2	4551.5	4557.5	1660	0	6
2022.02.09	15:00:00	4557.5	4562.5	4554.5	4559.2	1252	0	6
2022.02.09	16:00:00	4559.2	4574.2	4559.0	4564.5	7383	0	6
2022.02.09	17:00:00	4564.2	4578.5	4562.0	4578.5	8428	0	0
2022.02.09	18:00:00	4578.5	4580.7	4565.7	4569.2	6438	0	0
2022.02.09	19:00:00	4569.2	4577.2	4564.2	4576.7	5424	0	6
2022.02.09	20:00:00	4577.0	4578.7	4571.5	4578.0	4021	0	5
2022.02.09	21:00:00	4578.0	4586.2	4576.5	4577.0	2213	0	1
2022.02.09	22:00:00	4576.7	4588.2	4567.7	4585.2	6963	0	1
2022.02.10	01:00:00	4586.5	4586.7	4583.0	4586.0	546	0	6
2022.02.10	02:00:00	4586.0	4586.7	4578.5	4578.5	1632	0	6
2022.02.10	03:00:00	4578.5	4579.0	4570.7	4573.7	2068	0	6
2022.02.10	04:00:00	4573.7	4574.2	4570.0	4572.2	1233	0	6
2022.02.10	05:00:00	4572.2	4575.2	4570.5	4574.5	952	0	6
2022.02.10	06:00:00	4574.5	4576.7	4573.7	4575.7	573	0	6
2022.02.10	07:00:00	4575.7	4579.0	4573.2	4579.0	796	0	6
2022.02.10	08:00:00	4579.0	4583.2	4578.2	4581.0	1200	0	6
2022.02.10	09:00:00	4581.0	4583.7	4577.5	4583.7	1412	0	6
2022.02.10	10:00:00	4583.6	4586.5	4572.2	4572.7	5993	0	6
2022.02.10	11:00:00	4572.7	4578.0	4570.7	4575.0	2732	0	1
2022.02.10	12:00:00	4575.0	4579.7	4571.7	4579.5	1646	0	6
2022.02.10	13:00:00	4579.5	4581.0	4575.7	4577.0	1536	0	6
2022.02.10	14:00:00	4577.0	4584.7	4576.7	4582.5	1370	0	1
2022.02.10	15:00:00	4582.7	4589.7	4538.5	4541.7	7967	0	6
2022.02.10	16:00:00	4541.7	4566.5	4519.2	4562.5	13962	0	6
2022.02.10	17:00:00	4562.5	4588.1	4561.2	4566.0	14303	0	6
2022.02.10	18:00:00	4566.0	4574.2	4553.7	4573.0	12144	0	6
2022.02.10	19:00:00	4573.0	4576.2	4538.2	4548.0	11058	0	6
2022.02.10	20:00:00	4547.7	4554.5	4511.5	4531.7	14860	0	6
2022.02.10	21:00:00	4531.7	4533.0	4505.2	4509.7	14920	0	6
2022.02.10	22:00:00	4509.5	4522.2	4482.7	4504.7	16543	0	6
2022.02.11	01:00:00	4497.4	4497.9	4489.9	4491.1	1443	0	6
2022.02.11	02:00:00	4491.1	4492.1	4480.1	4485.4	2986	0	6
2022.02.11	03:00:00	4485.4	4494.1	4478.9	4489.1	3339	0	6
2022.02.11	04:00:00	4489.1	4489.9	4481.0	4488.8	2575	0	6
2022.02.11	05:00:00	4488.8	4489.1	4479.1	4484.8	1830	0	1
2022.02.11	06:00:00	4484.8	4485.5	4468.3	4471.0	1538	0	1
2022.02.11	07:00:00	4471.1	4472.5	4460.3	4464.0	2196	0	2
2022.02.11	08:00:00	4464.0	4473.3	4461.9	4472.1	2209	0	2
2022.02.11	09:00:00	4472.4	4484.1	4472.1	4482.9	3579	0	6
2022.02.11	10:00:00	4482.9	4495.3	4476.9	4477.4	7067	0	2
2022.02.11	11:00:00	4477.4	4488.6	4473.9	4477.9	5059	0	6
2022.02.11	12:00:00	4477.9	4486.1	4477.1	4484.9	3113	0	6
2022.02.11	13:00:00	4484.6	4484.9	4475.6	4479.9	3192	0	6
2022.02.11	14:00:00	4479.9	4504.1	4479.9	4494.4	4013	0	6
2022.02.11	15:00:00	4494.4	4513.1	4490.6	4509.4	3140	0	1
2022.02.11	16:00:00	4509.4	4526.6	4498.9	4502.8	10654	0	0
2022.02.11	17:00:00	4502.8	4519.1	4493.6	4500.9	17587	0	6
2022.02.11	18:00:00	4500.9	4512.1	4478.9	4489.9	13774	0	0
2022.02.11	19:00:00	4489.9	4497.1	4474.6	4477.5	10881	0	6
2022.02.11	20:00:00	4477.6	4487.9	4420.6	4428.1	16087	0	3
2022.02.11	21:00:00	4428.0	4449.6	4405.1	4419.6	25239	0	6
2022.02.11	22:00:00	4419.4	4438.1	4399.0	4414.9	24530	0	1
2022.02.14	01:00:00	4411.2	4426.9	4410.9	4423.4	1968	0	6
2022.02.14	02:00:00	4423.4	4429.4	4414.3	4424.2	4464	0	6
2022.02.14	03:00:00	4424.2	4427.7	4412.0	4414.8	5148	0	2
2022.02.14	04:00:00	4414.8	4422.7	4410.8	4419.6	2484	0	1
2022.02.14	05:00:00	4419.6	4429.0	4416.0	4428.0	2363	0	2
2022.02.14	06:00:00	4428.0	4428.5	4423.0	4426.7	1449	0	6
2022.02.14	07:00:00	4426.6	4431.2	4420.2	4422.0	1965	0	6
2022.02.14	08:00:00	4422.0	4424.5	4415.2	4424.4	2350	0	6
2022.02.14	09:00:00	4424.2	4433.5	4412.0	4425.9	5451	0	6
2022.02.14	10:00:00	4425.9	4427.0	4371.6	4375.4	15689	0	1
2022.02.14	11:00:00	4375.0	4387.3	4365.6	4371.1	12589	0	1
2022.02.14	12:00:00	4371.1	4389.7	4359.9	4381.2	8664	0	1
2022.02.14	13:00:00	4381.0	4387.7	4374.0	4383.4	6237	0	6
2022.02.14	14:00:00	4383.4	4425.7	4373.2	4414.0	10162	0	1
2022.02.14	15:00:00	4414.0	4423.0	4397.3	4403.3	9144	0	1
2022.02.14	16:00:00	4403.4	4421.7	4399.1	4410.2	16509	0	1
2022.02.14	17:00:00	4410.2	4413.2	4383.2	4387.9	21215	0	1
2022.02.14	18:00:00	4387.9	4415.9	4385.7	4410.7	20067	0	1
2022.02.14	19:00:00	4410.9	4423.8	4404.7	4418.2	11396	0	1
2022.02.14	20:00:00	4418.2	4425.5	4370.9	4371.6	13914	0	1
2022.02.14	21:00:00	4371.3	4398.2	4362.7	4390.2	24900	0	1
2022.02.14	22:00:00	4390.5	4411.2	4377.3	4400.2	24521	0	1
2022.02.15	01:00:00	4406.7	4408.5	4406.2	4408.5	519	0	6
2022.02.15	02:00:00	4408.5	4410.2	4394.9	4403.2	2071	0	1
2022.02.15	03:00:00	4403.2	4406.9	4399.2	4406.7	2554	0	2
2022.02.15	04:00:00	4406.5	4415.7	4405.4	4413.0	1197	0	2
2022.02.15	05:00:00	4413.0	4413.0	4403.7	4404.7	1216	0	2
2022.02.15	06:00:00	4404.9	4406.2	4399.4	4402.9	1142	0	2
2022.02.15	07:00:00	4402.9	4403.0	4387.0	4393.0	3182	0	2
2022.02.15	08:00:00	4392.7	4400.2	4391.5	4397.4	2384	0	6
2022.02.15	09:00:00	4397.4	4404.2	4389.7	4394.7	3503	0	2
2022.02.15	10:00:00	4394.4	4456.7	4390.4	4448.9	12817	0	0
2022.02.15	11:00:00	4448.9	4458.9	4446.2	4454.2	5477	0	1
2022.02.15	12:00:00	4454.2	4461.9	4444.2	4456.7	5329	0	1
2022.02.15	13:00:00	4456.7	4469.7	4455.8	4463.4	3547	0	0
2022.02.15	14:00:00	4463.4	4473.0	4457.5	4467.7	5013	0	1
2022.02.15	15:00:00	4467.5	4469.0	4449.0	4450.2	4613	0	1
